,syserr,ref_type,ref_scale,deblurr,psd_noise,psd_a,psd_u0,psd_b,psd_c,fwhm,amp,simple,tv,tv2
1094,0.02,quarter1,1.0,True,True,0.025,2.0,1.0,2.0,80,1.0,0.1,0.01,0.01
1095,0.0,dime,2.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.1,0.1
1096,0.05,dime,2.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.1,0.01
1097,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,90,1.0,1.0,1.0,0.1
1098,0.02,quarter1,1.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.01,0.1
1099,0.0,dime,1.0,True,False,1.0,1.0,1.0,1.0,80,0.1,0.1,0.01,0.1
1100,0.05,dime,1.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.01,0.1,0.01
1101,0.0,dime,2.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.0,0.01
1102,0.0,dime,2.0,True,True,0.015,2.0,5.0,2.0,70,1.0,0.0,1.0,0.0
1103,0.0,dime,1.0,True,True,0.02,2.0,2.0,2.0,80,1.0,0.01,0.1,0.01
1104,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.1,0.1,0.01
1105,0.0,dime,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.01,0.1
1106,0.05,dime,1.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.1,0.01
1107,0.05,quarter1,2.0,True,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.1,0.0
1108,0.02,quarter1,2.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.01,0.1
1109,0.05,dime,1.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.1,0.1
1110,0.0,dime,2.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.1,0.0
1111,0.0,quarter1,1.0,True,True,0.015,2.0,5.0,2.0,70,1.0,0.1,1.0,0.0
1112,0.05,dime,1.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.01,0.1
1113,0.02,quarter1,2.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.01,0.1,0.0
1114,0.02,dime,2.0,True,True,0.015,2.0,2.0,2.0,70,1.0,0.1,0.01,0.1
1115,0.05,quarter1,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.1,0.01
1116,0.0,dime,1.0,True,True,0.025,2.0,2.0,2.0,80,1.0,0.01,0.1,0.0
1117,0.05,dime,2.0,True,True,0.025,2.0,5.0,2.0,80,1.0,0.01,0.1,0.01
1118,0.05,dime,1.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.0,0.1
1119,0.05,quarter1,1.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.1,0.01
1120,0.02,dime,2.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.01,0.1,0.01
1121,0.05,dime,1.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.01,0.1,0.0
1122,0.0,dime,1.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.1,0.0
1123,0.02,dime,1.0,True,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.1,0.0
1124,0.0,dime,1.0,True,True,0.025,2.0,5.0,2.0,70,1.0,0.1,0.1,0.01
1125,0.05,quarter1,2.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.1,0.0
1126,0.05,dime,2.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.1,0.1,0.01
1127,0.02,dime,2.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.1,0.1,0.1
1128,0.02,dime,1.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.0,0.1
1129,0.05,quarter1,1.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.1,0.01
1130,0.05,quarter1,1.0,True,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.01,0.1
1131,0.02,dime,2.0,True,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.1,0.1
1132,0.02,dime,1.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.01,0.01
1133,0.0,dime,1.0,True,False,1.0,1.0,1.0,1.0,80,0.1,0.1,0.1,0.1
1134,0.05,quarter1,2.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.0,0.1,0.0
1135,0.05,quarter1,2.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.1,0.01
1136,0.02,quarter1,2.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.01,1.0,0.01
1137,0.02,quarter1,2.0,True,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.01,0.0
1138,0.05,quarter1,2.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.01,0.0
1139,0.02,quarter1,2.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.1,0.0
1140,0.05,dime,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.1,0.01
1141,0.02,dime,2.0,True,True,0.02,2.0,1.0,2.0,70,1.0,0.01,0.1,0.01
1142,0.05,quarter1,2.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.0,0.1
1143,0.0,dime,2.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.1,0.01
1144,0.05,quarter1,1.0,True,True,0.02,2.0,1.0,2.0,80,1.0,0.1,0.01,0.1
1145,0.05,quarter1,2.0,True,True,0.02,2.0,2.0,2.0,80,1.0,0.1,0.01,0.01
1146,0.05,dime,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.1,0.1
1147,0.0,dime,2.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.01,0.0
1148,0.02,dime,2.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.1,0.01
1149,0.0,dime,1.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.1,0.1,0.0
1150,0.05,dime,2.0,True,True,0.025,2.0,2.0,2.0,80,1.0,0.1,0.01,0.0
1151,0.05,quarter1,2.0,True,True,0.02,2.0,1.0,2.0,80,1.0,0.1,0.01,0.01
1152,0.05,dime,2.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.01,0.01
1153,0.05,quarter1,1.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.1,0.01
1154,0.02,dime,2.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.0,0.1
1155,0.0,dime,1.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.01,0.1
1156,0.0,dime,1.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.1,0.01
1157,0.02,quarter1,2.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.01,0.0
1158,0.0,dime,2.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.01,0.1
1159,0.0,dime,1.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.1,0.01
1160,0.05,dime,1.0,True,True,0.015,2.0,3.0,2.0,70,1.0,0.1,0.1,0.1
1161,0.02,dime,1.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.1,0.01
1162,0.05,quarter1,2.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.1,0.1
1163,0.02,dime,2.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.1,0.01,0.01
1164,0.02,dime,1.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.01,0.1
1165,0.02,dime,2.0,True,True,0.025,2.0,5.0,2.0,70,1.0,0.01,0.1,0.0
1166,0.05,dime,2.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.0,0.1,0.01
1167,0.05,quarter1,1.0,True,True,0.025,2.0,1.0,2.0,80,1.0,0.01,0.1,0.0
1168,0.05,quarter1,1.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.01,0.01
1169,0.05,quarter1,2.0,True,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.0,0.01
1170,0.02,dime,1.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.1,0.0
1171,0.0,dime,2.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.1,0.0
1172,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,90,0.1,0.1,0.01,0.1
1173,0.05,dime,2.0,True,False,1.0,1.0,1.0,1.0,80,1.0,1.0,0.0,0.1
1174,0.0,dime,2.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.1,0.0
1175,0.05,quarter1,1.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.0,0.0
1176,0.02,dime,1.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.1,0.1
1177,0.05,quarter1,2.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.01,0.0
1178,0.02,quarter1,2.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.01,0.01
1179,0.0,dime,2.0,True,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.1,0.0
1180,0.05,quarter1,2.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.01,1.0,0.0
1181,0.02,dime,1.0,True,True,0.015,2.0,5.0,2.0,70,1.0,0.1,0.1,0.1
1182,0.05,dime,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.01,0.0
1183,0.05,dime,2.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.1,0.0,0.1
1184,0.02,dime,2.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.1,0.1
1185,0.05,dime,2.0,True,True,0.02,2.0,2.0,2.0,80,1.0,0.1,0.01,0.01
1186,0.05,dime,1.0,True,True,0.02,2.0,1.0,2.0,80,1.0,0.1,0.0,0.1
1187,0.0,dime,2.0,True,True,0.02,2.0,2.0,2.0,80,1.0,0.1,0.01,0.1
1188,0.0,dime,1.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.1,0.01
1189,0.02,quarter1,2.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.1,0.1
1190,0.02,quarter1,1.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.0,0.1
1191,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,90,1.0,1.0,0.1,0.01
1192,0.0,dime,1.0,True,True,0.02,2.0,1.0,2.0,80,1.0,0.1,0.0,0.1
1193,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.1,0.1,0.01
1194,0.0,dime,1.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.1,0.1
1195,0.02,quarter1,2.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.01,0.1,0.01
1196,0.02,dime,1.0,True,True,0.025,2.0,5.0,2.0,70,1.0,0.1,0.1,0.01
1197,0.05,quarter1,2.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.1,0.01
1198,0.05,quarter1,1.0,True,True,0.02,2.0,5.0,2.0,70,1.0,0.1,0.1,0.1
1199,0.05,dime,2.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.01,0.1,0.01
1200,0.02,quarter1,1.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.1,0.0
1201,0.0,dime,1.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.0,1.0,0.0
1202,0.0,dime,1.0,True,False,1.0,1.0,1.0,1.0,80,1.0,1.0,0.1,0.01
1203,0.02,dime,1.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.0,0.1
1204,0.05,dime,2.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.1,0.01
1205,0.05,dime,1.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.0,0.1
1206,0.02,dime,1.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.1,0.1,0.1
1207,0.02,quarter1,1.0,True,True,0.025,2.0,2.0,2.0,80,1.0,0.01,0.1,0.01
1208,0.05,dime,1.0,True,True,0.02,2.0,2.0,2.0,80,1.0,0.1,0.01,0.1
1209,0.02,dime,2.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.1,0.1
1210,0.0,dime,2.0,True,True,0.025,2.0,1.0,2.0,90,1.0,0.01,0.1,0.01
1211,0.02,quarter1,2.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.01,0.1
1212,0.02,dime,1.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.1,0.0
1213,0.05,dime,1.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.1,0.1,0.0
1214,0.05,quarter1,2.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.1,0.0
1215,0.05,dime,2.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.01,0.1
1216,0.05,dime,1.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.01,0.01
1217,0.05,dime,1.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.1,0.01
1218,0.0,dime,1.0,True,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.1,0.01
1219,0.0,dime,1.0,True,True,0.015,2.0,1.0,2.0,90,0.1,0.1,0.01,0.01
1220,0.02,quarter1,2.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.01,0.0
1221,0.0,dime,1.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.01,0.01
1222,0.02,quarter1,1.0,True,True,0.02,2.0,1.0,2.0,80,1.0,0.1,0.01,0.0
1223,0.05,quarter1,1.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.01,0.0
1224,0.02,dime,2.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.0,0.01
1225,0.0,dime,1.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.1,0.0
1226,0.05,quarter1,2.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.01,0.1
1227,0.05,dime,2.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.1,0.0
1228,0.02,dime,1.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.1,0.1
1229,0.0,dime,1.0,True,True,0.02,2.0,1.0,2.0,80,1.0,0.1,0.01,0.0
1230,0.05,quarter1,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.0,0.1
1231,0.05,dime,2.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.1,0.01
1232,0.02,dime,1.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.01,0.0
1233,0.02,quarter1,2.0,True,True,0.02,2.0,3.0,2.0,70,1.0,0.01,0.1,0.01
1234,0.02,dime,1.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.1,0.0
1235,0.05,quarter1,1.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.0,0.01
1236,0.0,dime,2.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.0,0.1
1237,0.02,quarter1,1.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.1,0.1,0.0
1238,0.05,dime,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.01,0.1
1239,0.02,dime,2.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.1,0.01
1240,0.02,dime,1.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.0,0.1
1241,0.05,dime,2.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.01,0.1
1242,0.02,quarter1,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.1,0.01
1243,0.02,dime,2.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.1,0.1
1244,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.1,1.0,0.0
1245,0.05,dime,1.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.01,0.1,0.01
1246,0.02,dime,1.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.1,0.01
1247,0.02,dime,2.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.01,0.01
1248,0.05,quarter1,2.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.1,0.0
1249,0.02,dime,1.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.01,0.1
1250,0.05,quarter1,1.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.1,0.1
1251,0.02,quarter1,2.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.1,0.1
1252,0.02,dime,2.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.1,0.1
1253,0.02,quarter1,1.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.1,0.01
1254,0.0,dime,1.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.1,0.01,0.01
1255,0.0,dime,1.0,True,True,0.02,2.0,5.0,2.0,70,1.0,0.01,0.1,0.01
1256,0.05,dime,1.0,True,True,0.015,2.0,5.0,2.0,70,1.0,0.1,0.1,0.01
1257,0.02,quarter1,2.0,True,False,1.0,1.0,1.0,1.0,90,1.0,0.1,0.1,0.1
1258,0.0,dime,1.0,True,True,0.025,2.0,2.0,2.0,80,1.0,0.1,0.01,0.01
1259,0.02,quarter1,2.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.1,0.1,0.1
1260,0.05,dime,1.0,True,True,0.025,2.0,5.0,2.0,80,1.0,0.1,0.1,0.1
1261,0.02,dime,1.0,True,True,0.025,2.0,2.0,2.0,80,1.0,0.01,0.1,0.0
1262,0.05,quarter1,1.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.01,0.01
1263,0.05,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,90,1.0,1.0,1.0,0.01
1264,0.05,dime,2.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.1,0.1
1265,0.05,quarter1,2.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.1,0.01,0.1
1266,0.0,dime,1.0,True,True,0.015,2.0,3.0,2.0,70,1.0,0.01,0.1,0.0
1267,0.05,dime,1.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.01,0.1,0.01
1268,0.0,dime,2.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.1,0.1,0.1
1269,0.02,quarter1,2.0,True,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.0,0.01
1270,0.02,quarter1,1.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.0,0.1
1271,0.02,dime,1.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.1,0.0
1272,0.02,quarter1,2.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.01,0.0
1273,0.05,quarter1,1.0,True,True,0.015,2.0,5.0,2.0,70,1.0,0.1,0.1,0.01
1274,0.02,quarter1,1.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.0,0.01
1275,0.02,dime,1.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.1,0.01,0.1
1276,0.02,quarter1,2.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.1,0.0
1277,0.0,dime,2.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.1,0.01
1278,0.02,dime,2.0,True,False,1.0,1.0,1.0,1.0,90,1.0,0.1,0.1,0.0
1279,0.0,dime,1.0,True,True,0.02,2.0,1.0,2.0,70,1.0,0.01,0.1,0.1
1280,0.0,dime,1.0,True,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.1,0.0
1281,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.1,0.01,0.1
1282,0.05,dime,2.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.1,0.01
1283,0.0,dime,1.0,True,True,0.015,2.0,2.0,2.0,70,1.0,0.1,0.1,0.01
1284,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.0,1.0,0.1
1285,0.05,quarter1,1.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.1,0.0
1286,0.02,quarter1,2.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.1,0.0
1287,0.05,quarter1,2.0,True,True,0.02,2.0,3.0,2.0,70,1.0,0.01,0.1,0.0
1288,0.0,dime,2.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.1,0.0
1289,0.0,dime,1.0,True,True,0.02,2.0,1.0,2.0,80,1.0,0.1,0.01,0.1
1290,0.05,dime,2.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.1,0.0
1291,0.0,dime,2.0,True,True,0.02,2.0,5.0,2.0,70,1.0,0.1,1.0,0.1
1292,0.02,dime,1.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.0,0.1,0.01
1293,0.05,quarter1,1.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.01,0.0
1294,0.02,dime,1.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.1,0.01
1295,0.02,dime,1.0,True,True,0.015,2.0,1.0,2.0,90,0.1,0.1,0.01,0.01
1296,0.05,quarter1,2.0,True,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.1,0.01
1297,0.0,dime,2.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.01,0.1,0.0
1298,0.05,dime,1.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.01,0.1
1299,0.05,quarter1,1.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.1,0.0
1300,0.0,dime,2.0,True,True,0.02,2.0,3.0,2.0,80,1.0,0.01,0.1,0.0
1301,0.02,dime,2.0,True,False,1.0,1.0,1.0,1.0,90,1.0,0.1,1.0,0.01
1302,0.05,quarter1,2.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.0,0.1
1303,0.02,dime,1.0,True,False,1.0,1.0,1.0,1.0,80,1.0,1.0,0.1,0.1
1304,0.02,quarter1,2.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.0,0.01
1305,0.02,False,1.0,False,True,0.025,2.0,1.0,2.0,90,1.0,0.1,0.01,0.01
1306,0.05,False,1.0,False,True,0.025,2.0,1.0,2.0,90,1.0,0.1,0.01,0.1
1307,0.05,False,1.0,False,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.1,0.1
1308,0.02,False,1.0,False,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.1,0.0
1309,0.02,False,1.0,False,True,0.02,2.0,2.0,2.0,80,1.0,0.1,0.1,0.01
1310,0.02,False,1.0,False,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.1,0.01
1311,0.05,False,1.0,False,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.01,0.0
1312,0.05,False,1.0,False,True,0.025,2.0,2.0,2.0,80,1.0,0.1,0.1,0.1
1313,0.02,False,1.0,False,True,0.015,2.0,3.0,2.0,90,0.1,0.1,0.01,0.0
1314,0.02,False,1.0,False,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.1,0.01
1315,0.02,False,1.0,False,True,0.015,2.0,2.0,2.0,90,0.1,0.1,0.0,0.1
1316,0.05,False,1.0,False,True,0.02,2.0,2.0,2.0,80,1.0,0.1,0.1,0.1
1317,0.02,False,1.0,False,True,0.015,2.0,3.0,2.0,80,1.0,0.1,0.1,0.0
1318,0.05,False,1.0,False,True,0.02,2.0,2.0,2.0,70,0.1,0.01,0.1,0.01
1319,0.05,False,1.0,False,True,0.02,2.0,5.0,2.0,80,1.0,0.1,0.1,0.01
1320,0.05,False,1.0,False,True,0.025,2.0,2.0,2.0,70,1.0,0.01,0.1,0.01
1321,0.05,False,1.0,False,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.1,0.0
1322,0.05,False,1.0,False,False,1.0,1.0,1.0,1.0,90,1.0,0.1,1.0,0.01
1323,0.05,False,1.0,False,True,0.015,2.0,2.0,2.0,90,0.1,0.1,0.0,0.0
1324,0.02,False,1.0,False,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.1,0.1
1325,0.05,False,1.0,False,True,0.015,2.0,2.0,2.0,70,1.0,0.01,0.1,0.01
1326,0.02,False,1.0,False,True,0.015,2.0,3.0,2.0,90,0.1,0.1,0.01,0.01
1327,0.05,False,1.0,False,True,0.015,2.0,5.0,2.0,70,1.0,0.1,1.0,0.0
1328,0.0,False,1.0,False,True,0.025,2.0,2.0,2.0,90,1.0,0.01,0.1,0.1
1329,0.02,False,1.0,False,True,0.02,2.0,5.0,2.0,80,1.0,0.1,0.1,0.1
1330,0.02,False,1.0,False,True,0.015,2.0,3.0,2.0,80,1.0,0.1,0.01,0.01
1331,0.02,False,1.0,False,True,0.015,2.0,3.0,2.0,80,1.0,0.1,0.0,0.1
1332,0.02,False,1.0,False,True,0.025,2.0,1.0,2.0,90,1.0,0.1,0.01,0.1
1333,0.05,False,1.0,False,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.01,0.1
1334,0.02,False,1.0,False,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.01,0.0
1335,0.02,False,1.0,False,True,0.015,2.0,2.0,2.0,90,0.1,0.1,0.0,0.0
1336,0.02,False,1.0,False,True,0.015,2.0,3.0,2.0,90,1.0,1.0,0.1,0.01
1337,0.05,False,1.0,False,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.1,0.0
1338,0.05,False,1.0,False,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.1,0.1
1339,0.05,False,1.0,False,True,0.015,2.0,1.0,2.0,90,0.1,0.1,0.0,0.0
1340,0.02,False,1.0,False,True,0.02,2.0,2.0,2.0,80,1.0,0.1,0.1,0.1
1341,0.02,False,1.0,False,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.1,0.1
1342,0.02,False,1.0,False,True,0.02,2.0,1.0,2.0,80,1.0,0.1,0.1,0.1
1343,0.05,False,1.0,False,False,1.0,1.0,1.0,1.0,70,1.0,0.1,1.0,1.0
1344,0.02,False,1.0,False,True,0.025,2.0,1.0,2.0,90,1.0,0.1,0.01,0.0
1345,0.02,False,1.0,False,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.1,0.1
1346,0.02,False,1.0,False,True,0.015,2.0,3.0,2.0,80,1.0,0.1,0.01,0.1
1347,0.02,False,1.0,False,True,0.015,2.0,3.0,2.0,90,0.1,0.1,0.01,0.1
1348,0.05,False,1.0,False,True,0.015,2.0,3.0,2.0,90,0.1,0.1,0.0,0.0
1349,0.02,False,1.0,False,False,1.0,1.0,1.0,1.0,90,0.1,1.0,1.0,0.1
1350,0.05,False,1.0,False,True,0.025,2.0,3.0,2.0,70,0.1,0.01,0.01,0.0
1351,0.02,False,1.0,False,True,0.015,2.0,3.0,2.0,80,1.0,0.1,0.1,0.01
1352,0.02,False,1.0,False,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.1,0.0
1353,0.02,False,1.0,False,True,0.015,2.0,2.0,2.0,90,0.1,0.1,0.01,0.01
1354,0.05,False,1.0,False,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.1,0.01
1355,0.0,False,1.0,False,True,0.015,2.0,3.0,2.0,90,0.1,0.01,0.1,0.01
1356,0.02,False,1.0,False,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.1,0.0
1357,0.02,False,1.0,False,True,0.015,2.0,3.0,2.0,80,1.0,0.1,0.0,0.01
1358,0.02,False,1.0,False,True,0.025,2.0,1.0,2.0,90,1.0,0.1,0.0,0.1
1359,0.02,False,1.0,False,True,0.015,2.0,3.0,2.0,90,0.1,0.1,0.0,0.1
