,syserr,ref_type,ref_scale,deblurr,psd_noise,psd_a,psd_u0,psd_b,psd_c,fwhm,amp,simple,tv,tv2
2913,0.05,dime,1.0,True,True,0.025,2.0,3.0,2.0,70,0.1,0.1,0.1,0.01
2914,0.05,dime,2.0,True,True,0.02,2.0,3.0,2.0,70,0.1,0.0,0.1,0.0
2915,0.05,quarter1,1.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.1,0.1,0.1
2916,0.05,dime,2.0,True,True,0.025,2.0,3.0,2.0,80,0.1,0.1,0.01,0.01
2917,0.02,quarter1,1.0,True,True,0.015,2.0,3.0,2.0,90,1.0,1.0,0.0,0.01
2918,0.05,quarter1,2.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.1,0.1,0.1
2919,0.05,quarter1,2.0,True,True,0.015,2.0,1.0,2.0,70,1.0,0.1,0.0,0.01
2920,0.02,dime,1.0,True,True,0.02,2.0,2.0,2.0,70,0.1,0.1,0.01,0.0
2921,0.0,dime,1.0,True,True,0.015,2.0,1.0,2.0,70,1.0,0.01,1.0,0.1
2922,0.0,quarter1,1.0,True,True,0.015,2.0,5.0,2.0,80,0.1,0.01,0.1,0.01
2923,0.02,quarter1,2.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.1,0.01
2924,0.02,dime,1.0,True,True,0.025,2.0,1.0,2.0,70,0.0,0.1,0.0,0.0
2925,0.05,dime,1.0,True,True,0.025,2.0,1.0,2.0,70,0.1,0.1,0.0,0.1
2926,0.05,quarter1,2.0,True,False,1.0,1.0,1.0,1.0,90,0.1,0.1,0.1,0.1
2927,0.02,quarter1,2.0,True,True,0.015,2.0,5.0,2.0,90,1.0,1.0,0.1,0.0
2928,0.0,dime,2.0,True,True,0.02,2.0,3.0,2.0,80,1.0,0.1,0.1,0.0
2929,0.02,dime,1.0,True,True,0.025,2.0,2.0,2.0,80,1.0,0.1,0.1,0.1
2930,0.05,dime,2.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.1,0.1,0.01
2931,0.05,dime,1.0,True,True,0.015,2.0,2.0,2.0,70,1.0,0.1,0.0,0.01
2932,0.05,dime,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.0,0.0
2933,0.02,quarter1,1.0,True,True,0.015,2.0,3.0,2.0,90,1.0,1.0,1.0,0.1
2934,0.05,dime,2.0,True,False,1.0,1.0,1.0,1.0,70,1.0,1.0,0.1,0.0
2935,0.0,dime,1.0,True,True,0.015,2.0,3.0,2.0,90,1.0,1.0,0.1,1.0
2936,0.05,quarter1,2.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.1,0.1,0.1
2937,0.0,dime,2.0,True,True,0.02,2.0,5.0,2.0,80,0.1,0.01,0.1,0.0
2938,0.02,quarter1,2.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.01,0.01
2939,0.05,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,90,1.0,0.01,1.0,0.0
2940,0.05,dime,2.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.0,1.0,0.01
2941,0.02,dime,1.0,True,True,0.015,2.0,2.0,2.0,70,1.0,0.1,0.01,0.01
2942,0.02,dime,2.0,True,True,0.025,2.0,3.0,2.0,80,1.0,0.1,0.1,0.1
2943,0.05,dime,1.0,True,True,0.025,2.0,1.0,2.0,70,0.1,0.01,0.1,0.01
2944,0.05,quarter1,2.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.01,0.0
2945,0.05,quarter1,2.0,True,True,0.025,2.0,2.0,2.0,70,0.1,0.1,0.01,0.1
2946,0.05,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,80,1.0,1.0,1.0,0.1
2947,0.05,dime,1.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.1,0.1
2948,0.02,quarter1,2.0,True,True,0.02,2.0,3.0,2.0,70,0.1,0.01,0.1,0.0
2949,0.0,dime,1.0,True,True,0.02,2.0,2.0,2.0,70,1.0,0.1,1.0,0.1
2950,0.02,dime,1.0,True,True,0.015,2.0,3.0,2.0,80,0.1,0.1,0.1,0.01
2951,0.0,quarter1,1.0,True,True,0.015,2.0,5.0,2.0,70,1.0,0.1,1.0,0.01
2952,0.02,dime,1.0,True,True,0.015,2.0,5.0,2.0,80,1.0,1.0,1.0,1.0
2953,0.0,dime,2.0,True,True,0.02,2.0,5.0,2.0,70,1.0,0.1,1.0,0.0
2954,0.02,dime,1.0,True,True,0.015,2.0,5.0,2.0,90,1.0,1.0,1.0,0.0
2955,0.05,quarter1,2.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.01,0.0
2956,0.0,dime,2.0,True,True,0.015,2.0,5.0,2.0,70,1.0,0.1,1.0,0.01
2957,0.05,quarter1,1.0,True,True,0.02,2.0,2.0,2.0,70,1.0,0.1,1.0,0.0
2958,0.05,quarter1,1.0,True,True,0.025,2.0,1.0,2.0,70,1.0,0.1,0.1,0.01
2959,0.0,quarter1,1.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.01,1.0,1.0
2960,0.05,quarter1,2.0,True,True,0.02,2.0,2.0,2.0,80,0.1,0.01,0.1,0.01
2961,0.02,quarter1,2.0,True,True,0.015,2.0,5.0,2.0,70,0.1,0.01,0.1,0.01
2962,0.05,dime,2.0,True,True,0.02,2.0,2.0,2.0,70,0.1,0.1,0.01,0.01
2963,0.05,dime,2.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.1,1.0,0.01
2964,0.05,dime,2.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.01,0.01
2965,0.02,dime,2.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.1,0.1,0.0
2966,0.02,quarter1,1.0,True,True,0.025,2.0,1.0,2.0,80,0.1,0.1,0.1,0.0
2967,0.02,dime,1.0,True,False,1.0,1.0,1.0,1.0,70,0.1,0.1,0.1,0.1
2968,0.02,dime,1.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.01,0.01
2969,0.02,quarter1,2.0,True,True,0.02,2.0,1.0,2.0,70,1.0,0.1,1.0,0.1
2970,0.05,dime,2.0,True,False,1.0,1.0,1.0,1.0,80,0.1,0.1,0.0,0.0
2971,0.02,quarter1,1.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.1,0.1,0.1
2972,0.05,quarter1,2.0,True,True,0.025,2.0,2.0,2.0,80,1.0,0.01,0.1,0.01
2973,0.05,quarter1,1.0,True,True,0.015,2.0,1.0,2.0,70,1.0,0.1,1.0,0.01
2974,0.05,dime,1.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.1,0.1,0.1
2975,0.05,quarter1,1.0,True,True,0.02,2.0,2.0,2.0,80,1.0,0.1,0.1,0.0
2976,0.05,dime,2.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.0,1.0,1.0
2977,0.02,quarter1,1.0,True,True,0.015,2.0,5.0,2.0,90,1.0,1.0,1.0,0.0
2978,0.02,dime,1.0,True,True,0.02,2.0,1.0,2.0,80,1.0,0.1,0.01,0.0
2979,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,70,0.1,0.1,0.01,0.01
2980,0.0,dime,2.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.1,1.0,0.1
2981,0.02,quarter1,2.0,True,True,0.015,2.0,5.0,2.0,80,1.0,1.0,1.0,1.0
2982,0.0,dime,1.0,True,True,0.02,2.0,3.0,2.0,80,1.0,0.1,1.0,1.0
2983,0.02,quarter1,2.0,True,True,0.02,2.0,2.0,2.0,80,1.0,0.01,1.0,0.01
2984,0.02,dime,1.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.01,0.1,0.0
2985,0.05,quarter1,2.0,True,True,0.025,2.0,1.0,2.0,70,0.1,0.1,0.0,0.0
2986,0.05,dime,1.0,True,True,0.015,2.0,3.0,2.0,90,1.0,1.0,1.0,0.01
2987,0.05,dime,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,1.0,0.01,1.0
2988,0.02,dime,1.0,True,True,0.02,2.0,1.0,2.0,80,1.0,0.1,1.0,0.1
2989,0.0,quarter1,1.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.1,0.1
2990,0.05,dime,2.0,True,True,0.02,2.0,2.0,2.0,70,0.1,0.1,0.1,0.0
2991,0.0,dime,1.0,True,True,0.025,2.0,5.0,2.0,80,1.0,0.1,1.0,0.1
2992,0.05,quarter1,1.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,1.0,0.01
2993,0.0,dime,1.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.1,0.1,0.1
2994,0.02,dime,2.0,True,True,0.025,2.0,2.0,2.0,70,1.0,0.1,1.0,0.1
2995,0.05,quarter1,2.0,True,True,0.015,2.0,5.0,2.0,70,1.0,0.01,1.0,0.01
2996,0.02,quarter1,1.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.01,0.01
2997,0.0,dime,1.0,True,True,0.025,2.0,5.0,2.0,90,1.0,1.0,0.1,0.1
2998,0.02,quarter1,2.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.01,1.0,0.01
2999,0.05,dime,1.0,True,True,0.025,2.0,1.0,2.0,70,1.0,0.1,0.01,0.0
3000,0.0,dime,2.0,True,True,0.025,2.0,1.0,2.0,80,1.0,0.1,0.1,0.0
3001,0.0,dime,2.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.0,1.0,0.1
3002,0.05,dime,1.0,True,True,0.02,2.0,1.0,2.0,70,1.0,0.1,1.0,0.1
3003,0.05,dime,1.0,True,True,0.025,2.0,3.0,2.0,70,1.0,0.0,0.1,0.01
3004,0.0,dime,2.0,True,True,0.015,2.0,1.0,2.0,70,0.1,0.1,0.0,0.0
3005,0.05,dime,2.0,True,True,0.025,2.0,3.0,2.0,80,1.0,0.1,0.1,0.01
3006,0.05,quarter1,1.0,True,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.1,0.0
3007,0.05,dime,1.0,True,True,0.015,2.0,2.0,2.0,70,1.0,0.1,0.0,0.1
3008,0.05,quarter1,1.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.0,0.01
3009,0.02,dime,2.0,True,True,0.025,2.0,3.0,2.0,80,0.1,0.1,0.01,0.0
3010,0.05,dime,2.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.01,0.0
3011,0.0,quarter1,1.0,True,True,0.025,2.0,5.0,2.0,80,1.0,0.1,1.0,0.0
3012,0.05,dime,1.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.01,0.1
3013,0.05,dime,2.0,True,True,0.015,2.0,2.0,2.0,70,1.0,0.01,0.1,0.1
3014,0.05,quarter1,1.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.01,1.0,0.0
3015,0.02,dime,2.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.01,1.0,0.0
3016,0.02,dime,2.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.1,1.0,0.01
3017,0.02,dime,2.0,True,True,0.025,2.0,1.0,2.0,80,1.0,0.01,0.1,0.01
3018,0.05,dime,1.0,True,True,0.025,2.0,5.0,2.0,90,1.0,1.0,0.1,1.0
3019,0.02,dime,1.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.01,0.1
3020,0.05,dime,2.0,True,True,0.02,2.0,2.0,2.0,80,1.0,0.01,0.1,0.01
3021,0.05,quarter1,1.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.01,0.1,0.01
3022,0.0,dime,1.0,True,True,0.02,2.0,5.0,2.0,80,1.0,0.1,0.1,0.01
3023,0.02,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,90,0.1,1.0,0.1,0.01
3024,0.02,dime,2.0,True,True,0.015,2.0,3.0,2.0,90,1.0,1.0,0.01,0.01
3025,0.02,quarter1,2.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.01,1.0,0.01
3026,0.02,dime,1.0,True,True,0.025,2.0,1.0,2.0,70,0.0,0.1,0.01,0.01
3027,0.02,quarter1,2.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,1.0,0.1
3028,0.0,dime,2.0,True,True,0.02,2.0,5.0,2.0,70,1.0,0.01,0.1,0.1
3029,0.0,dime,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.1,0.0
3030,0.05,dime,1.0,True,True,0.025,2.0,1.0,2.0,70,0.1,0.1,0.1,0.01
3031,0.02,dime,2.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.1,0.1,0.01
3032,0.02,quarter1,2.0,True,True,0.025,2.0,3.0,2.0,70,1.0,0.01,0.1,0.01
3033,0.0,dime,2.0,True,True,0.02,2.0,3.0,2.0,70,0.1,0.01,0.1,0.01
3034,0.02,dime,1.0,True,True,0.025,2.0,3.0,2.0,70,1.0,0.1,1.0,0.0
3035,0.05,dime,1.0,True,True,0.02,2.0,5.0,2.0,80,1.0,0.1,0.1,0.0
3036,0.05,dime,2.0,True,True,0.025,2.0,2.0,2.0,70,1.0,0.01,1.0,0.01
3037,0.02,quarter1,2.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.01,1.0,0.01
3038,0.02,quarter1,1.0,True,True,0.015,2.0,3.0,2.0,90,1.0,1.0,0.01,0.0
3039,0.05,quarter1,1.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.01,0.0
3040,0.05,dime,1.0,True,True,0.025,2.0,3.0,2.0,80,1.0,0.1,0.1,0.01
3041,0.02,dime,1.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.01,1.0,1.0
3042,0.0,quarter1,2.0,True,True,0.02,2.0,5.0,2.0,70,1.0,0.01,1.0,0.01
3043,0.0,quarter1,1.0,True,True,0.025,2.0,3.0,2.0,70,0.1,0.01,0.1,0.01
3044,0.0,quarter1,1.0,True,True,0.02,2.0,5.0,2.0,80,1.0,0.0,1.0,0.0
3045,0.02,dime,1.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.1,0.01
3046,0.02,quarter1,2.0,True,True,0.025,2.0,2.0,2.0,70,0.1,0.1,0.0,0.01
3047,0.02,quarter1,2.0,True,True,0.02,2.0,1.0,2.0,80,1.0,0.1,1.0,0.1
3048,0.05,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,70,1.0,1.0,0.0,0.01
3049,0.02,dime,1.0,True,True,0.025,2.0,1.0,2.0,80,0.1,0.1,0.1,0.01
3050,0.02,dime,1.0,True,True,0.02,2.0,1.0,2.0,70,1.0,0.0,1.0,0.0
3051,0.0,dime,1.0,True,True,0.015,2.0,5.0,2.0,90,0.1,0.1,0.1,0.1
3052,0.02,quarter1,1.0,True,True,0.02,2.0,1.0,2.0,80,1.0,0.1,1.0,0.0
3053,0.02,dime,1.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,1.0,0.1
3054,0.05,dime,2.0,True,True,0.015,2.0,1.0,2.0,70,0.0,0.1,0.0,0.0
3055,0.0,quarter1,1.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.1,0.1
3056,0.05,dime,1.0,True,True,0.015,2.0,2.0,2.0,70,0.1,0.1,0.0,0.0
3057,0.0,dime,1.0,True,True,0.02,2.0,3.0,2.0,80,0.1,0.01,0.1,0.01
3058,0.0,dime,2.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.1,1.0,1.0
3059,0.02,dime,1.0,True,True,0.015,2.0,1.0,2.0,70,1.0,0.1,0.1,0.1
3060,0.05,quarter1,1.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.1,1.0,0.0
3061,0.05,dime,1.0,True,True,0.02,2.0,5.0,2.0,80,1.0,1.0,1.0,1.0
3062,0.0,dime,2.0,True,True,0.025,2.0,5.0,2.0,70,1.0,0.01,0.1,0.1
3063,0.02,quarter1,1.0,True,True,0.02,2.0,5.0,2.0,80,1.0,0.1,1.0,0.1
3064,0.05,dime,2.0,True,False,1.0,1.0,1.0,1.0,70,1.0,1.0,1.0,1.0
3065,0.02,dime,1.0,True,True,0.015,2.0,1.0,2.0,70,1.0,0.1,0.0,0.0
3066,0.0,dime,2.0,True,True,0.015,2.0,5.0,2.0,90,1.0,1.0,0.1,1.0
3067,0.05,dime,2.0,True,False,1.0,1.0,1.0,1.0,70,1.0,1.0,0.0,1.0
3068,0.02,dime,2.0,True,True,0.02,2.0,5.0,2.0,70,1.0,0.0,1.0,0.01
3069,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.1,1.0,0.1
3070,0.02,quarter1,2.0,True,True,0.02,2.0,5.0,2.0,90,1.0,1.0,0.1,0.01
3071,0.02,quarter1,1.0,True,True,0.02,2.0,3.0,2.0,80,1.0,0.1,1.0,0.1
3072,0.02,quarter1,2.0,True,True,0.02,2.0,3.0,2.0,80,1.0,0.1,0.1,0.0
3073,0.02,quarter1,1.0,True,True,0.02,2.0,2.0,2.0,70,1.0,0.1,1.0,1.0
3074,0.0,dime,2.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.01,0.0
3075,0.02,quarter1,1.0,True,True,0.025,2.0,2.0,2.0,70,0.1,0.1,0.1,0.01
3076,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,70,1.0,1.0,0.01,1.0
3077,0.0,quarter1,2.0,True,True,0.025,2.0,5.0,2.0,70,1.0,0.1,1.0,1.0
3078,0.05,dime,1.0,True,True,0.02,2.0,5.0,2.0,80,1.0,1.0,1.0,0.1
3079,0.05,quarter1,2.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.1,1.0,0.0
3080,0.0,dime,1.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.1,0.01
3081,0.05,dime,2.0,True,True,0.015,2.0,1.0,2.0,80,0.1,0.0,0.1,0.01
3082,0.05,quarter1,2.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.0,0.01
3083,0.05,quarter1,1.0,True,True,0.015,2.0,1.0,2.0,90,1.0,1.0,0.1,0.0
3084,0.05,dime,1.0,True,True,0.02,2.0,5.0,2.0,80,1.0,0.01,1.0,0.0
3085,0.0,dime,1.0,True,True,0.015,2.0,1.0,2.0,70,1.0,0.1,1.0,1.0
3086,0.02,quarter1,2.0,True,True,0.025,2.0,1.0,2.0,70,1.0,0.01,0.1,0.0
3087,0.02,dime,2.0,True,True,0.025,2.0,5.0,2.0,80,1.0,0.01,0.1,0.0
3088,0.0,dime,1.0,True,True,0.015,2.0,5.0,2.0,90,1.0,1.0,0.1,0.0
3089,0.0,quarter1,1.0,True,True,0.025,2.0,2.0,2.0,70,0.1,0.1,0.01,0.0
3090,0.05,dime,2.0,True,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.01,0.0
3091,0.02,dime,2.0,True,False,1.0,1.0,1.0,1.0,70,0.1,0.01,0.1,0.01
3092,0.05,dime,1.0,True,True,0.015,2.0,3.0,2.0,70,1.0,0.1,1.0,0.0
3093,0.02,quarter1,2.0,True,True,0.02,2.0,1.0,2.0,70,1.0,0.01,0.1,0.01
3094,0.02,dime,1.0,True,True,0.025,2.0,1.0,2.0,70,0.1,0.1,0.1,0.0
3095,0.02,dime,2.0,True,True,0.025,2.0,1.0,2.0,80,1.0,0.1,0.1,0.1
3096,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,90,0.1,0.1,0.1,0.0
3097,0.05,quarter1,2.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.01,0.01
3098,0.05,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,90,1.0,0.0,1.0,0.0
3099,0.05,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,90,1.0,1.0,1.0,0.0
3100,0.0,quarter1,1.0,True,True,0.025,2.0,5.0,2.0,80,1.0,0.0,1.0,0.1
3101,0.02,dime,1.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.1,1.0,0.01
3102,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,90,0.1,1.0,0.1,0.01
3103,0.02,dime,1.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.1,0.0
3104,0.05,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,90,1.0,0.1,1.0,0.0
3105,0.05,dime,1.0,True,True,0.02,2.0,1.0,2.0,70,0.1,0.01,0.1,0.01
3106,0.05,dime,1.0,True,True,0.02,2.0,2.0,2.0,70,0.1,0.1,0.0,0.01
3107,0.05,dime,2.0,True,True,0.02,2.0,2.0,2.0,70,0.1,0.1,0.01,0.1
3108,0.02,dime,2.0,True,True,0.02,2.0,3.0,2.0,80,1.0,0.1,0.1,0.0
3109,0.0,dime,1.0,True,True,0.025,2.0,5.0,2.0,90,1.0,1.0,0.1,0.0
3110,0.05,quarter1,1.0,True,True,0.025,2.0,1.0,2.0,80,1.0,0.1,0.1,0.0
3111,0.05,quarter1,2.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.01,0.0
3112,0.0,dime,2.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.1,1.0,0.01
3113,0.0,dime,2.0,True,True,0.02,2.0,5.0,2.0,70,1.0,0.1,1.0,0.01
3114,0.05,dime,1.0,True,True,0.015,2.0,2.0,2.0,90,1.0,1.0,0.01,0.1
3115,0.05,quarter1,2.0,True,True,0.015,2.0,3.0,2.0,70,1.0,0.01,1.0,0.0
3116,0.05,quarter1,2.0,True,True,0.025,2.0,1.0,2.0,70,0.1,0.1,0.01,0.0
3117,0.0,quarter1,2.0,True,True,0.02,2.0,5.0,2.0,80,1.0,0.01,1.0,0.01
3118,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.01,1.0,0.0
3119,0.05,dime,2.0,True,True,0.015,2.0,1.0,2.0,70,1.0,0.1,0.0,0.01
3120,0.0,dime,2.0,True,True,0.02,2.0,2.0,2.0,90,1.0,1.0,0.0,1.0
3121,0.05,dime,2.0,True,True,0.02,2.0,2.0,2.0,70,0.1,0.1,0.1,0.01
3122,0.0,dime,2.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.01,0.1
3123,0.0,dime,1.0,True,True,0.02,2.0,3.0,2.0,80,1.0,0.0,1.0,0.0
3124,0.05,quarter1,1.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.1,1.0,0.0
3125,0.02,dime,2.0,True,True,0.025,2.0,2.0,2.0,70,1.0,0.1,1.0,0.01
3126,0.0,quarter1,2.0,True,True,0.02,2.0,5.0,2.0,70,1.0,0.1,1.0,1.0
3127,0.02,dime,2.0,True,False,1.0,1.0,1.0,1.0,90,0.1,1.0,0.1,0.1
3128,0.02,quarter1,1.0,True,True,0.015,2.0,5.0,2.0,80,1.0,1.0,1.0,1.0
3129,0.0,dime,2.0,True,True,0.025,2.0,1.0,2.0,70,0.0,0.1,0.0,0.01
3130,0.05,dime,1.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.1,0.01,0.1
3131,0.02,dime,1.0,True,True,0.025,2.0,5.0,2.0,80,1.0,0.1,1.0,0.0
3132,0.02,quarter1,1.0,True,True,0.015,2.0,1.0,2.0,90,1.0,1.0,0.1,1.0
3133,0.0,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,90,0.1,1.0,0.1,1.0
3134,0.02,dime,1.0,True,True,0.02,2.0,2.0,2.0,70,1.0,0.1,1.0,1.0
3135,0.05,quarter1,2.0,True,False,1.0,1.0,1.0,1.0,70,1.0,1.0,0.1,0.0
3136,0.02,quarter1,2.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.1,0.1,0.1
3137,0.0,dime,1.0,True,True,0.02,2.0,3.0,2.0,80,1.0,0.1,1.0,0.1
3138,0.0,dime,2.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.01,1.0,0.01
3139,0.05,dime,1.0,True,True,0.02,2.0,5.0,2.0,80,1.0,0.1,0.1,0.01
3140,0.0,dime,1.0,True,True,0.025,2.0,1.0,2.0,70,0.1,0.01,0.1,0.1
3141,0.02,quarter1,2.0,True,True,0.015,2.0,2.0,2.0,70,1.0,0.0,1.0,0.0
3142,0.05,dime,2.0,True,True,0.015,2.0,2.0,2.0,80,0.1,0.1,0.1,0.01
3143,0.05,dime,2.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.01,1.0,0.0
3144,0.02,dime,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,1.0,1.0,0.1
3145,0.05,quarter1,2.0,True,True,0.025,2.0,3.0,2.0,70,1.0,0.0,0.1,0.01
3146,0.0,quarter1,1.0,True,True,0.025,2.0,2.0,2.0,70,0.1,0.01,0.1,0.0
3147,0.0,dime,1.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.1,1.0,0.0
3148,0.02,dime,1.0,True,True,0.025,2.0,1.0,2.0,80,1.0,0.1,0.1,0.1
3149,0.02,quarter1,2.0,True,True,0.015,2.0,3.0,2.0,70,1.0,0.0,1.0,0.0
3150,0.05,dime,2.0,True,True,0.015,2.0,5.0,2.0,70,1.0,0.01,0.1,0.01
3151,0.05,dime,2.0,True,True,0.015,2.0,1.0,2.0,70,0.1,0.01,0.1,0.01
3152,0.05,quarter1,2.0,True,True,0.02,2.0,1.0,2.0,80,0.1,0.01,0.1,0.01
3153,0.05,dime,2.0,True,True,0.02,2.0,5.0,2.0,80,1.0,0.01,0.1,0.01
3154,0.02,quarter1,2.0,True,False,1.0,1.0,1.0,1.0,80,1.0,1.0,1.0,0.1
3155,0.0,dime,1.0,True,False,1.0,1.0,1.0,1.0,80,0.1,0.0,1.0,0.1
3156,0.02,quarter1,2.0,True,True,0.02,2.0,2.0,2.0,80,1.0,0.0,1.0,0.0
3157,0.05,quarter1,2.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.1,1.0,0.01
3158,0.0,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,90,1.0,1.0,1.0,0.1
3159,0.02,dime,2.0,True,True,0.015,2.0,1.0,2.0,70,1.0,0.01,1.0,0.1
3160,0.0,quarter1,1.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.01,1.0,0.0
3161,0.02,dime,2.0,True,True,0.015,2.0,2.0,2.0,90,1.0,1.0,0.01,0.01
3162,0.0,quarter1,2.0,True,True,0.025,2.0,5.0,2.0,80,1.0,0.0,1.0,0.1
3163,0.02,quarter1,1.0,True,True,0.015,2.0,1.0,2.0,90,1.0,1.0,0.0,1.0
3164,0.05,dime,1.0,True,True,0.02,2.0,1.0,2.0,70,1.0,0.1,0.1,0.1
3165,0.02,dime,1.0,True,True,0.02,2.0,1.0,2.0,80,1.0,1.0,0.1,0.0
3166,0.05,quarter1,2.0,True,True,0.025,2.0,2.0,2.0,70,1.0,0.01,0.1,0.0
3167,0.05,dime,1.0,True,True,0.015,2.0,3.0,2.0,90,0.1,0.01,0.1,0.0
3168,0.05,quarter1,2.0,True,False,1.0,1.0,1.0,1.0,70,1.0,1.0,1.0,1.0
3169,0.05,dime,1.0,True,True,0.015,2.0,1.0,2.0,70,1.0,0.1,0.1,1.0
3170,0.05,dime,2.0,True,True,0.015,2.0,3.0,2.0,90,1.0,1.0,0.1,0.1
3171,0.05,quarter1,2.0,True,True,0.015,2.0,2.0,2.0,80,0.1,0.0,0.1,0.01
3172,0.02,dime,1.0,True,False,1.0,1.0,1.0,1.0,80,0.1,1.0,1.0,0.1
3173,0.02,dime,2.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.1,0.01
3174,0.02,dime,2.0,True,True,0.02,2.0,2.0,2.0,70,1.0,0.01,0.1,0.01
3175,0.05,dime,2.0,True,True,0.015,2.0,3.0,2.0,70,1.0,0.1,0.1,0.0
